Zebrafish 6 hpf, mock injected
Genes included in this table either have 1 or more poly(A) tags, or have RPF RPKM > 0 and RNA RPM > 10.0 for samples with mRNA-Seq and ribosome profiling data
Transcript ID	Gene name	Poly(A) tags	Mean TL	Median TL	10th %ile, TL	25th %ile, TL	75th %ile, TL	90th %ile, TL	mRNA RPKM	RPF RPKM	log2(TE)
ENSDART00000098360	arrdc1a	31	64.8	32.3	7.8	14.4	100.0	166.6	NA	NA	NA
ENSDART00000081819	endog	22	50.6	35.3	15.4	19.4	57.6	100.1	NA	NA	NA
ENSDART00000149103	FHDC1	1	99.7	99.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000098368	si:dkey-77f17.1	5	22.4	18.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000064197	cldn5a	8	67.0	58.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000064194	asf1bb	13	65.0	40.4	7.5	14.4	120.8	127.5	NA	NA	NA
ENSDART00000090624	lpar6a	90	37.0	22.3	6.1	10.1	46.9	86.0	NA	NA	NA
ENSDART00000031828	spon1b	1	26.8	26.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000144506	ptpn13	76	42.4	28.3	8.0	15.0	57.5	94.4	7.74	20.32	1.39249493063
ENSDART00000010932	snx15	26	24.3	19.0	7.3	11.5	24.6	49.4	NA	NA	NA
ENSDART00000136180	dis3l2	202	37.8	29.3	8.4	16.1	53.8	70.9	13.53	110.87	3.0346352991
ENSDART00000149691	ep300a	0	NA	NA	NA	NA	NA	NA	1.71	4.33	1.34037069984
ENSDART00000100658	esrra	12	67.9	50.6	23.4	28.4	96.4	145.6	NA	NA	NA
ENSDART00000063214	VDR	6	89.1	84.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000145487	klf11b	50	53.3	15.6	3.4	6.3	67.2	173.3	NA	NA	NA
ENSDART00000100800	TTC37	8	55.3	49.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000078634	eif5a2	705	77.2	73.9	24.9	45.6	105.1	132.0	112.71	994.44	3.14126880619
ENSDART00000105485	C22H19orf70	63	70.9	57.9	10.7	20.6	108.5	145.2	NA	NA	NA
ENSDART00000012399	armc1	142	29.3	21.6	5.1	9.8	43.4	63.8	NA	NA	NA
ENSDART00000038163	rad18	78	45.2	30.8	12.1	21.5	59.0	109.0	16.36	14.34	-0.19012772424
ENSDART00000123207	TDG	47	104.9	106.1	41.5	82.7	137.1	162.7	NA	NA	NA
ENSDART00000130033	CABZ01055170.1	50	70.8	41.1	16.3	23.1	110.1	159.7	35.97	16.68	-1.10867487069
ENSDART00000130045	pbx2	175	89.7	83.5	18.6	38.6	132.3	170.8	NA	NA	NA
ENSDART00000138914	si:ch73-314g15.3	6	63.2	56.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000031173	rps27.1	981	83.5	78.2	31.2	45.8	114.5	145.0	1172.98	627.53	-0.90242207878
ENSDART00000064772	cyb561d2	34	46.0	36.8	6.8	18.5	63.6	110.0	NA	NA	NA
ENSDART00000064995	sumo1	352	62.1	56.8	16.5	33.6	87.5	114.1	NA	NA	NA
ENSDART00000015214	pptc7a	15	76.6	72.5	4.7	28.9	126.6	140.3	NA	NA	NA
ENSDART00000078266	RSL1D1	213	67.5	54.0	15.9	30.2	92.7	132.0	122.04	196.25	0.685338568975
ENSDART00000060432	cdc40	338	73.6	65.1	13.5	30.4	108.9	145.3	66.03	83.28	0.334848422687
ENSDART00000123200	traf3	10	42.6	25.9	9.4	12.1	80.1	85.9	NA	NA	NA
ENSDART00000115200	alg12	5	56.0	44.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000021120	athl1	14	23.0	22.8	8.2	10.9	29.0	45.6	NA	NA	NA
ENSDART00000047175	ssr4	300	56.4	49.2	18.3	27.9	74.3	110.5	114.97	175.67	0.611610379656
ENSDART00000115208	FBXO33	48	40.0	28.9	6.7	18.4	58.2	88.8	NA	NA	NA
ENSDART00000122102	wee1	562	56.9	39.2	7.4	13.8	88.7	138.3	NA	NA	NA
ENSDART00000111043	fyco1a	5	78.1	36.4	NA	NA	NA	NA	3.27	4.19	0.357659608201
ENSDART00000151311	GPR161	25	47.0	26.0	3.5	11.6	51.2	129.4	NA	NA	NA
ENSDART00000135461	lypd6b	3	75.0	94.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000135464	srrd	9	44.2	24.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000122101	tbx2b	7	88.8	78.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000112960	POLD4	1	132.3	132.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000055710	aldh4a1	21	101.4	97.0	33.0	69.2	132.9	176.0	NA	NA	NA
ENSDART00000055491	smurf2	81	72.9	52.1	13.9	33.6	104.4	155.2	5.45	29.47	2.43491892546
ENSDART00000026313	tmx1	35	61.9	39.9	13.3	17.2	101.3	122.7	NA	NA	NA
ENSDART00000112969	GPR125	178	54.9	34.5	10.2	18.9	79.0	136.7	27.31	8.22	-1.73221901508
ENSDART00000026314	phf8	123	72.1	71.4	17.1	34.4	91.8	133.5	7.35	42.83	2.54280552217
ENSDART00000051664	ypel1	66	53.1	37.6	6.7	13.4	77.8	130.5	NA	NA	NA
ENSDART00000126676	foxj1b	10	81.1	70.0	50.8	56.6	118.0	120.4	NA	NA	NA
ENSDART00000122245	trrap	102	26.8	20.0	9.8	12.7	30.1	47.1	8.43	32.42	1.94327955458
ENSDART00000122243	AL954146.5	1	41.9	41.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000125561	atp6ap2	28	46.8	34.5	5.1	11.9	57.9	108.4	NA	NA	NA
ENSDART00000051668	zgc:194112	1	49.5	49.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000040900	baxb	1	34.3	34.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000103220	KRTCAP2	44	41.5	29.0	13.3	18.1	52.7	97.9	NA	NA	NA
ENSDART00000099283	DALRD3	31	25.6	19.4	8.4	13.1	29.4	55.4	NA	NA	NA
ENSDART00000099281	zgc:153067	1	104.0	104.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000111286	znrf2b	3	30.0	28.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000099285	atmin	7	79.2	69.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000099284	slc22a5	52	133.5	123.4	71.5	94.3	142.4	236.9	NA	NA	NA
ENSDART00000124604	CABZ01030033.1	3	55.8	20.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000057972	SLC36A4	16	26.8	24.7	11.8	15.4	28.7	47.1	NA	NA	NA
ENSDART00000103775	PAK6	3	55.4	60.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000059841	KIFC2	1	72.6	72.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000085158	tmem259	63	37.8	24.4	8.7	14.1	43.4	97.2	6.28	9.98	0.668275256446
ENSDART00000000160	thraa	1	17.2	17.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000014168	zfp36l1b	20	62.0	58.3	7.7	12.2	109.2	124.5	NA	NA	NA
ENSDART00000111435	HDAC5	2	33.2	33.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000111434	INPP5K	6	24.0	7.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000014163	fndc1	1	23.3	23.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000111438	mgea5	174	82.8	66.7	12.5	29.0	131.3	168.7	9.02	79.04	3.13138360833
ENSDART00000091982	r3hdm1	78	31.8	22.5	8.4	14.2	36.9	64.2	6.0	11.55	0.944858445808
ENSDART00000081676	ubap1	74	50.0	39.3	9.8	17.7	64.9	111.9	12.29	19.55	0.669683691822
ENSDART00000100606	C18H15orf61	1	201.3	201.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000101603	kidins220b	4	95.3	93.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000100605	ttc32	21	22.7	18.5	9.9	15.4	26.7	43.9	NA	NA	NA
ENSDART00000051483	TM2D2	32	53.3	41.3	6.1	12.8	78.6	109.2	NA	NA	NA
ENSDART00000102519	kif3b	39	45.3	28.3	8.9	19.8	60.1	97.7	6.92	8.39	0.277898772803
ENSDART00000147317	si:dkey-117m1.3	49	68.8	60.0	13.9	25.9	97.7	136.7	NA	NA	NA
ENSDART00000126630	cx52.9	19	83.4	69.1	33.0	51.7	85.5	137.0	NA	NA	NA
ENSDART00000018301	itga5	226	76.7	63.3	21.4	38.5	108.4	147.4	11.54	94.25	3.0298493944
ENSDART00000074070	aff2	4	80.6	88.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000074073	alkbh4	9	26.3	19.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000074077	trim35-3	1	24.3	24.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000019941	CU694256.1	2	90.4	90.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000142688	si:dkey-192g7.3	1	105.0	105.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000104271	csk	6	63.0	67.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000082893	PXMP4	11	30.0	32.0	19.8	21.8	38.2	41.9	NA	NA	NA
ENSDART00000104278	cck	1	36.0	36.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000133143	gpd1b	208	60.6	45.5	9.7	22.1	95.4	132.6	NA	NA	NA
ENSDART00000127222	aes	22	35.7	24.6	11.4	15.6	38.5	69.6	NA	NA	NA
ENSDART00000050533	ccni2	29	32.3	23.6	6.8	12.6	35.8	58.9	NA	NA	NA
ENSDART00000014306	mpp5a	19	63.4	36.0	12.1	20.2	92.5	135.4	NA	NA	NA
ENSDART00000041503	slc4a4a	39	65.5	48.3	6.3	25.4	116.0	147.7	NA	NA	NA
ENSDART00000035062	nf2b	50	72.1	47.1	15.1	18.3	125.6	166.5	NA	NA	NA
ENSDART00000053863	kmt2d	118	67.8	51.7	5.3	17.4	115.6	160.5	11.25	31.91	1.50408360717
ENSDART00000001148	znf384l	16	36.7	17.3	4.6	7.4	34.9	101.1	NA	NA	NA
ENSDART00000004398	cope	138	32.7	22.3	6.3	11.7	34.6	87.5	51.7	91.34	0.821082509176
ENSDART00000077259	ebna1bp2	358	89.2	86.5	26.2	53.1	120.7	154.9	152.57	194.66	0.351485148762
ENSDART00000050671	rap1a	687	82.6	81.0	32.8	54.9	106.3	132.9	50.68	324.64	2.67935234062
ENSDART00000061470	mtss1l	4	73.7	76.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000004392	fkbp9	2	107.3	107.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000004423	iars	29	55.9	40.5	19.1	26.1	85.4	111.2	10.38	9.57	-0.117215613872
ENSDART00000073597	dhodh	33	44.9	27.6	12.4	18.1	52.5	122.0	16.11	14.62	-0.140013182754
ENSDART00000077251	kifc3	23	58.7	25.2	11.2	19.6	92.6	130.3	5.13	3.32	-0.62777558426
ENSDART00000073595	SLC7A5	46	69.7	62.7	14.3	24.1	114.7	145.5	NA	NA	NA
ENSDART00000073594	ANKRD11	161	62.6	47.0	7.5	16.0	105.1	138.3	88.45	34.72	-1.34909519513
ENSDART00000133547	pik3c2a	37	53.4	27.7	12.6	17.1	72.6	141.1	3.28	3.16	-0.053771256441
ENSDART00000056627	cstf2	1	39.3	39.3	NA	NA	NA	NA	16.44	55.29	1.74980827267
ENSDART00000056622	hgs	114	38.8	27.2	11.8	17.6	42.6	69.0	6.09	51.62	3.08341600819
ENSDART00000057624	zgc:110353	4	103.0	104.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000057622	FAIM2	12	71.8	44.3	16.4	22.6	118.4	180.8	NA	NA	NA
ENSDART00000113569	hdc	1	27.2	27.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000049036	zgc:92275	1	31.3	31.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000021977	dnmt1	54	33.3	25.0	10.5	13.9	44.3	64.7	14.32	42.85	1.58126371174
ENSDART00000054442	med28	134	39.0	24.5	7.7	14.2	44.7	109.5	32.53	96.73	1.57219257652
ENSDART00000113562	si:dkey-3d4.3	4	36.9	21.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000054440	tmem144a	2	19.0	19.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000054441	zgc:111991	31	59.9	48.9	18.4	25.3	82.2	93.6	36.37	13.97	-1.38041690505
ENSDART00000020412	pkd2	65	86.8	86.2	37.5	59.5	115.1	132.1	NA	NA	NA
ENSDART00000139355	arhgef1b	98	27.6	19.6	5.8	13.8	38.6	52.5	11.57	24.03	1.05444778402
ENSDART00000011878	eif4a1b	93	36.9	31.5	14.9	19.9	46.7	67.6	31.71	19.41	-0.70813775939
ENSDART00000082325	aamp	41	88.8	67.6	27.8	43.5	124.3	192.4	17.35	6.24	-1.4753177286
ENSDART00000097684	nova1	111	82.9	70.7	24.2	35.3	120.5	168.5	NA	NA	NA
ENSDART00000110840	SYNDIG1	12	51.0	27.2	8.7	19.2	64.3	112.5	NA	NA	NA
ENSDART00000146018	mthfr	1	6.1	6.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000059667	wdr75	301	75.9	67.4	17.9	34.1	116.4	148.9	61.14	70.2	0.199354478305
ENSDART00000020680	nup133	174	86.7	81.4	22.0	43.4	123.3	156.3	11.31	29.35	1.37576157401
ENSDART00000049589	col11a1b	1	16.2	16.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000039438	jkamp	94	52.7	37.2	5.0	10.8	87.0	125.8	NA	NA	NA
ENSDART00000127845	ssh2a	24	48.0	39.4	5.7	10.1	56.6	104.5	3.73	5.08	0.445652866517
ENSDART00000127842	ZNF768	104	50.5	32.8	11.1	18.5	66.2	113.8	NA	NA	NA
ENSDART00000127841	atl2	29	57.6	24.7	13.5	15.0	121.7	143.2	NA	NA	NA
ENSDART00000146735	tubd1	3	33.0	35.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000098953	pargl	21	28.0	19.3	8.9	9.9	27.1	70.4	8.17	3.67	-1.1545560153
ENSDART00000085341	zer1	35	48.3	31.6	10.1	15.3	72.3	117.1	4.54	6.48	0.513301515594
ENSDART00000109849	kif2c	72	70.1	43.6	9.4	17.8	112.9	159.4	9.04	30.39	1.74920199711
ENSDART00000109846	zgc:171673	7	73.6	55.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000143191	lcor	2	13.4	13.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000109843	osbpl5	16	62.6	47.1	12.6	21.9	96.0	147.2	NA	NA	NA
ENSDART00000054691	uba1	258	72.8	57.7	13.2	31.6	104.5	159.9	42.17	114.06	1.43550401109
ENSDART00000124922	CLIP3	2	33.2	33.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000126718	fam131a	2	33.2	33.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000026768	bmpr1aa	326	60.3	46.7	8.6	21.6	90.3	128.1	17.81	26.96	0.59813298008
ENSDART00000067803	rps3	426	86.3	90.9	29.9	49.5	116.4	142.6	1083.91	526.86	-1.04075341335
ENSDART00000129076	acrc	44	65.9	54.5	6.3	19.8	100.9	160.8	NA	NA	NA
ENSDART00000126717	CABZ01079302.1	1	3.7	3.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000102981	col8a1a	6	36.9	27.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000113179	sas	126	61.3	42.0	16.0	23.3	89.7	134.1	NA	NA	NA
ENSDART00000130783	fam168a	5	21.3	18.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000043776	prrc2a	92	50.3	33.9	8.8	16.0	66.8	134.7	12.76	28.87	1.17794277847
ENSDART00000145665	ccnh	36	52.7	42.0	12.5	19.4	60.2	128.9	17.51	23.65	0.433661099793
ENSDART00000066123	KPNA6	63	59.6	44.3	8.4	21.9	87.9	147.6	NA	NA	NA
ENSDART00000114443	si:ch211-74m13.3	3	27.8	30.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000145669	dtnbb	1	34.9	34.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000106658	zdhhc15b	39	93.0	91.9	25.2	66.1	124.9	147.0	NA	NA	NA
ENSDART00000079692	ndr1	19	16.5	9.1	1.6	7.2	12.5	32.0	NA	NA	NA
ENSDART00000079343	jazf1b	16	55.4	30.0	9.3	13.7	90.7	131.7	NA	NA	NA
ENSDART00000092416	rabl2	76	50.9	44.7	13.0	26.2	64.0	102.6	22.39	30.13	0.428346144742
ENSDART00000035247	lamb1a	77	130.3	121.7	71.5	97.1	155.6	199.6	NA	NA	NA
ENSDART00000109732	amigo1	3	20.3	16.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000097424	kcmf1	57	53.9	42.1	12.3	18.7	72.9	128.1	16.69	22.82	0.451314836926
ENSDART00000092411	galnt10	21	45.2	45.8	22.0	29.9	54.2	65.9	20.23	2.3	-3.13679055361
ENSDART00000024777	C19H1orf109	97	63.3	55.1	17.4	30.0	95.4	126.3	NA	NA	NA
ENSDART00000150692	zgc:172139	11	52.4	27.2	12.6	14.8	76.8	97.8	NA	NA	NA
ENSDART00000142867	si:dkey-58f10.7	3	13.7	15.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000142862	TTF1	1	72.5	72.5	NA	NA	NA	NA	16.85	10.91	-0.627097489746
ENSDART00000150697	ZNF48	53	37.0	21.9	4.8	12.9	51.7	86.7	6.91	15.11	1.12874604478
ENSDART00000102879	scube3	3	28.7	25.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000077039	faah2b	38	37.3	31.6	18.5	24.6	41.6	58.3	16.93	8.69	-0.962153891081
ENSDART00000122557	kcnma1a	1	5.0	5.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000134491	med13a	131	71.0	56.0	9.4	15.4	118.3	167.3	13.33	13.25	-0.00868442075105
ENSDART00000134492	alkbh2	2	17.5	17.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000006867	ddx3	157	53.3	40.2	7.7	19.8	78.1	113.1	10.69	99.17	3.21364190266
ENSDART00000027864	hnrnpr	839	72.2	59.7	19.0	33.0	97.9	142.1	43.56	236.53	2.4409473185
ENSDART00000006868	uqcrfs1	121	64.1	60.7	28.0	37.0	86.4	101.6	24.5	18.79	-0.38281668247
ENSDART00000091567	CT030046.1	10	27.6	25.5	8.0	10.9	27.8	42.2	NA	NA	NA
ENSDART00000019898	mrpl11	24	48.0	33.2	16.4	26.3	48.2	111.5	NA	NA	NA
ENSDART00000145596	itga1	3	79.9	88.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000130161	peli1b	38	41.7	19.1	6.0	9.2	63.6	119.1	NA	NA	NA
ENSDART00000130162	TCF24	76	65.5	36.9	-5.6	-3.8	130.3	184.9	NA	NA	NA
ENSDART00000089506	larp4b	100	72.7	57.6	8.4	26.2	119.6	152.0	7.26	29.74	2.03436319406
ENSDART00000064201	cdc45	14	61.0	44.3	13.1	19.3	88.7	138.6	NA	NA	NA
ENSDART00000073580	AHCYL2	5	124.2	123.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000079521	kera	2	13.0	13.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000076345	CR352249.1	5	69.9	18.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000076344	hectd1	121	51.5	33.7	8.3	17.3	63.0	135.3	21.62	42.78	0.98456995943
ENSDART00000079528	ilk	151	58.0	45.9	17.0	26.8	76.8	120.6	NA	NA	NA
ENSDART00000078453	hoxb7a	1	48.3	48.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000005118	gpx8	59	28.9	24.3	10.9	17.5	32.4	48.5	NA	NA	NA
ENSDART00000006288	dhx16	187	64.6	54.6	14.9	26.7	90.7	138.8	56.9	57.21	0.00783869183997
ENSDART00000052904	SLC16A13	4	25.2	20.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000112771	ap5s1	3	40.0	37.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000112774	mrps30	33	56.0	37.9	14.1	23.6	74.6	129.3	10.4	2.99	-1.79836613883
ENSDART00000112777	si:dkey-197c15.6	37	43.5	34.1	11.3	19.4	57.5	86.1	NA	NA	NA
ENSDART00000128384	CABZ01041493.1	16	30.2	20.4	9.6	13.1	46.6	61.0	NA	NA	NA
ENSDART00000131782	sh2d5	7	19.7	14.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000139178	slc25a14	23	111.9	96.4	16.2	38.1	157.8	232.3	NA	NA	NA
ENSDART00000128652	CABZ01088509.1	9	94.8	43.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000153254	cdca9	7	30.0	20.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000128655	wipi2	121	54.0	40.5	12.3	19.5	69.0	122.8	17.43	52.59	1.59321592736
ENSDART00000141338	enc1	16	88.5	96.5	13.3	42.9	126.4	152.7	NA	NA	NA
ENSDART00000139174	fam46c	14	21.7	14.7	3.7	8.6	30.6	49.6	16.33	22.76	0.478975766745
ENSDART00000045504	trit1	11	59.8	37.7	16.1	26.8	53.7	106.5	NA	NA	NA
ENSDART00000091140	snx21	3	49.7	38.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000100611	si:ch211-244b2.3	1	21.3	21.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000085976	smg7	184	79.5	65.4	22.7	38.3	114.4	151.9	13.67	30.96	1.17939222854
ENSDART00000129873	ZNF365	1	14.4	14.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000002250	hs6st2	348	48.1	33.0	7.3	14.2	75.9	113.0	85.44	65.22	-0.389597205939
ENSDART00000111234	gdpd5a	4	18.8	14.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000025131	wdr33	67	62.1	53.4	5.5	16.6	99.4	135.6	11.79	25.48	1.11180155928
ENSDART00000138555	casd1	14	40.2	23.8	11.9	15.7	65.7	92.1	NA	NA	NA
ENSDART00000055487	chmp3	109	53.9	37.9	14.8	23.6	71.3	120.0	NA	NA	NA
ENSDART00000129926	si:dkey-100n23.5	28	40.5	26.6	7.8	9.4	60.2	84.4	NA	NA	NA
ENSDART00000052907	acy3.1	8	14.6	10.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000052906	CR376787.1	7	32.5	30.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000023210	trim13	22	54.2	28.1	15.3	18.9	79.0	105.7	NA	NA	NA
ENSDART00000086954	sesn3	757	110.2	107.7	47.0	74.3	143.6	171.9	NA	NA	NA
ENSDART00000086405	rnf217	2	24.5	24.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000033072	epc1	19	32.5	21.5	2.3	7.8	38.5	71.3	5.84	3.2	-0.867896463993
ENSDART00000149373	aass	40	19.8	15.4	8.2	10.0	27.0	36.6	NA	NA	NA
ENSDART00000142718	csf1rb	1	92.9	92.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000129081	tmem145	1	122.4	122.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000141106	gps1	89	37.0	19.6	8.2	11.7	49.2	85.6	37.05	38.74	0.0643504114101
ENSDART00000099779	tmem101	120	38.3	31.6	12.5	20.6	45.3	75.9	NA	NA	NA
ENSDART00000080333	ppapdc2	43	65.0	50.7	17.2	24.4	98.3	128.0	NA	NA	NA
ENSDART00000128030	zgc:171759	96	65.6	61.8	20.9	38.9	84.3	111.5	NA	NA	NA
ENSDART00000104475	TMSB10	875	86.8	82.9	35.1	54.5	114.3	143.0	NA	NA	NA
ENSDART00000078156	srm	272	37.4	25.4	8.7	14.6	46.9	75.9	NA	NA	NA
ENSDART00000021336	dnaja1l	150	58.8	44.8	14.3	24.9	80.4	132.0	13.59	81.59	2.58584688439
ENSDART00000104476	snx9a	6	30.8	28.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000099777	si:dkey-103i16.6	19	34.6	14.8	5.4	9.8	26.2	92.5	NA	NA	NA
ENSDART00000104718	KIF20B	39	52.5	33.4	9.1	14.8	85.0	113.5	6.27	7.64	0.285107195234
ENSDART00000078124	trim35-29	2	18.9	18.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000111769	MKL1	3	29.4	46.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000111758	si:ch211-165d12.4	1	217.1	217.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000104712	hmg20a	200	68.3	58.6	25.3	38.5	86.5	131.5	39.86	67.04	0.75008043886
ENSDART00000104715	pcgf5a	1	39.5	39.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000088531	BX908793.1	58	42.3	21.7	6.9	13.1	48.5	118.5	NA	NA	NA
ENSDART00000104717	rsl24d1	521	75.4	72.4	24.6	41.5	102.0	131.8	279.17	208.54	-0.420819782692
ENSDART00000148358	gpr133	3	20.3	20.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000145843	pth1b	4	35.5	31.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000111957	fam208b	121	59.8	44.9	11.5	17.5	95.2	133.7	6.27	15.16	1.27373240537
ENSDART00000148352	gdf10a	1	54.2	54.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000089333	dak	11	32.5	33.5	8.0	9.8	37.5	79.8	NA	NA	NA
ENSDART00000089121	CU019652.1	24	43.0	40.0	10.8	24.1	63.8	78.9	NA	NA	NA
ENSDART00000089120	adnpa	427	58.5	44.5	8.5	19.4	88.2	127.1	42.13	80.49	0.933961639419
ENSDART00000121497	wdr47b	16	21.7	17.0	7.5	13.0	22.6	39.4	NA	NA	NA
ENSDART00000139318	si:dkey-1d7.3	1	18.9	18.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000121498	narg2	2	12.3	12.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000043218	ube2j1	111	39.9	23.1	7.9	12.6	54.9	101.4	NA	NA	NA
ENSDART00000129450	slc18b1	2	21.8	21.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000053502	DOM3Z	95	49.3	24.7	3.6	8.4	76.7	134.4	13.71	23.49	0.776818142233
ENSDART00000136649	si:dkey-92i17.2	143	79.1	69.4	23.2	40.9	110.2	144.2	58.6	139.37	1.24994747847
ENSDART00000053505	PITPNC1	66	30.7	27.6	10.7	16.6	36.4	62.8	15.5	9.36	-0.727687780578
ENSDART00000131743	C22H19orf60	44	60.0	54.3	6.8	15.2	88.1	132.7	NA	NA	NA
ENSDART00000085865	stim1a	38	31.1	25.2	10.4	14.5	36.0	63.4	5.1	7.39	0.535077117287
ENSDART00000084675	WDR44	25	43.8	25.8	4.0	14.7	64.7	115.2	9.07	12.98	0.517115927471
ENSDART00000136646	gpatch2	174	56.1	38.2	16.6	26.2	77.5	128.1	NA	NA	NA
ENSDART00000123384	FP326665.1	61	67.0	54.3	16.1	26.2	96.2	139.3	NA	NA	NA
ENSDART00000123387	dpf3	1	25.8	25.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000123380	KCNIP4	1	69.4	69.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000123381	AL929286.1	3	22.6	17.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000099360	zp2.1	58	53.0	54.4	23.9	37.3	65.0	84.2	13.92	1.36	-3.3554806546
ENSDART00000133927	sptlc1	65	46.5	23.7	4.1	7.6	79.9	126.9	NA	NA	NA
ENSDART00000099364	taf10	288	57.5	47.4	15.0	31.2	78.4	112.7	109.11	208.66	0.93537073158
ENSDART00000142069	ndufb7	84	69.5	60.2	21.3	35.8	95.2	129.2	47.56	42.49	-0.162625371432
ENSDART00000132452	SYMPK	38	75.1	64.5	19.9	33.5	110.6	145.8	19.63	37.32	0.926888813386
