Zebrafish 4 hpf, mock injected
Genes included in this table either have 1 or more poly(A) tags, or have RPF RPKM > 0 and RNA RPM > 10.0 for samples with mRNA-Seq and ribosome profiling data
Transcript ID	Gene name	Poly(A) tags	Mean TL	Median TL	10th %ile, TL	25th %ile, TL	75th %ile, TL	90th %ile, TL	mRNA RPKM	RPF RPKM	log2(TE)
ENSDART00000123266	CABZ01076817.1	1	22.4	22.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000105103	bcmo1a	40	29.3	26.7	9.1	18.9	35.5	44.8	NA	NA	NA
ENSDART00000038315	nvl	9	47.1	47.5	NA	NA	NA	NA	44.92	29.87	-0.58866069009
ENSDART00000038310	ormdl3	77	38.2	32.0	8.3	17.4	57.6	77.8	NA	NA	NA
ENSDART00000093021	si:ch1073-219n12.1	22	61.7	69.9	22.7	32.0	83.1	96.0	5.3	16.73	1.65837318059
ENSDART00000110964	bag6	94	65.8	67.3	27.3	39.6	86.2	106.1	14.32	43.54	1.60430991492
ENSDART00000134987	si:ch211-156j16.1	1	38.4	38.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000034802	APOLD1	7	43.2	32.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000138492	irf4b	1	94.1	94.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000085943	taok3a	121	44.6	38.2	11.2	18.6	63.1	88.7	26.82	21.06	-0.348803800879
ENSDART00000102328	pfkfb2a	50	26.2	23.9	13.1	16.4	33.3	45.9	NA	NA	NA
ENSDART00000106120	ywhag2	1	155.9	155.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000083848	HYAL1	1	34.3	34.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000003001	rpl23a	625	51.9	46.0	26.2	34.8	58.5	70.7	498.45	19.16	-4.70127932756
ENSDART00000020824	pank1b	173	30.4	23.2	6.7	15.2	42.5	62.3	NA	NA	NA
ENSDART00000040434	asah1b	3	29.7	32.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000129156	adcy7	2	67.9	67.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000013553	zgc:100868	3	10.7	13.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000126674	trip4	81	56.3	53.3	27.2	37.3	71.2	88.6	30.83	61.43	0.994608493857
ENSDART00000066331	svila	195	20.9	18.7	4.3	9.6	29.7	42.7	NA	NA	NA
ENSDART00000129150	CABZ01066957.1	22	22.7	18.1	-0.3	9.5	28.0	53.5	NA	NA	NA
ENSDART00000100877	C13H10orf53	2	48.0	48.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000092264	rev3l	24	52.3	41.3	6.9	30.6	86.1	105.7	11.67	7.27	-0.682777291788
ENSDART00000151847	arid4a	93	27.1	20.6	4.7	12.4	34.2	58.8	83.42	15.29	-2.44780490553
ENSDART00000043802	uspl1	163	27.3	19.3	6.6	12.1	36.0	57.3	15.99	3.29	-2.28101044975
ENSDART00000149546	myo15aa	4	21.3	22.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000055161	cox6b2	115	30.8	23.5	5.2	15.4	37.5	66.6	60.3	55.48	-0.120190214464
ENSDART00000093248	CABZ01088930.1	4	20.2	15.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000077336	nkrf	145	47.8	42.1	12.8	26.7	64.1	91.3	38.46	94.6	1.29848142089
ENSDART00000093240	zgc:162913	22	28.3	25.4	11.8	18.2	38.9	47.9	NA	NA	NA
ENSDART00000057565	C13H6orf57	24	39.0	26.4	9.5	16.5	47.0	108.8	NA	NA	NA
ENSDART00000043881	zgc:77880	78	26.1	21.8	8.9	14.1	31.2	44.8	NA	NA	NA
ENSDART00000009214	grb2a	39	33.4	27.1	9.8	16.0	37.9	60.5	NA	NA	NA
ENSDART00000009217	ddx11	48	36.2	29.9	10.4	18.0	45.3	65.4	NA	NA	NA
ENSDART00000040538	add3a	89	51.7	47.2	14.1	26.5	69.9	96.5	11.76	63.21	2.4262647547
ENSDART00000148278	klf11a	1	33.8	33.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000054690	st3gal5	96	30.6	25.0	6.1	12.2	49.0	63.8	74.24	36.56	-1.02193064007
ENSDART00000143765	gorab	123	37.2	33.1	10.1	18.6	48.3	63.1	36.78	55.26	0.587314082401
ENSDART00000045015	gnb4b	15	49.3	34.3	8.3	17.9	79.0	85.3	NA	NA	NA
ENSDART00000040534	rgs12a	6	52.5	47.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000139852	foxq1b	14	12.5	11.0	4.8	6.6	15.8	22.1	NA	NA	NA
ENSDART00000066590	rdh12l	8	33.4	30.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000109493	TSHZ2	27	32.0	28.0	5.5	8.8	47.9	69.6	NA	NA	NA
ENSDART00000109494	C12H10orf2	24	17.3	12.2	5.3	7.6	20.6	39.9	11.91	1.2	-3.31106710226
ENSDART00000134576	GSG2	144	26.9	20.3	7.7	11.9	34.8	54.3	33.77	9.06	-1.89815922396
ENSDART00000139855	g3bp1	1128	60.6	57.6	20.9	36.8	79.6	102.1	133.69	472.13	1.82029260132
ENSDART00000139859	itga10	1	56.5	56.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000057458	CABZ01088149.1	1	135.7	135.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000057459	trim35-24	2	16.5	16.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000013082	st8sia2	54	37.0	34.3	10.0	15.9	55.8	70.1	NA	NA	NA
ENSDART00000130407	snrpd3l	426	87.7	88.3	49.5	69.2	107.2	124.8	162.69	577.8	1.82844462772
ENSDART00000138186	trpv4	34	45.7	30.7	8.5	19.4	68.2	103.8	NA	NA	NA
ENSDART00000076066	lin37	108	38.0	36.4	11.6	23.4	46.9	62.1	121.91	116.98	-0.0595545776134
ENSDART00000138182	araf	12	62.5	67.6	34.1	41.7	80.7	93.9	NA	NA	NA
ENSDART00000079042	copb1	321	62.7	62.0	24.6	41.5	77.8	98.2	37.52	175.4	2.22491701482
ENSDART00000005217	alas1	266	51.2	48.1	16.5	27.9	70.1	90.2	146.54	60.69	-1.27176379506
ENSDART00000114524	nop56	506	84.4	83.2	33.0	54.4	109.0	135.2	300.66	369.23	0.296386833361
ENSDART00000090494	golga3	85	39.5	39.4	8.1	19.9	59.6	70.3	12.27	15.0	0.28982725172
ENSDART00000110719	foxred2	2	119.8	119.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000112182	fam20a	1	9.2	9.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000112183	CABZ01060331.1	211	30.5	27.1	6.8	14.1	44.7	59.0	26.66	31.2	0.226869248661
ENSDART00000023293	kcnk5b	18	46.6	49.5	10.4	21.3	72.1	86.0	NA	NA	NA
ENSDART00000077191	arl2	76	35.1	29.0	8.9	17.8	46.4	62.5	NA	NA	NA
ENSDART00000137980	med19b	13	36.1	24.7	6.1	18.5	38.8	81.1	NA	NA	NA
ENSDART00000077197	tmsb	5	77.8	62.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000148011	cby1	22	51.8	49.7	-2.0	30.3	65.9	104.7	NA	NA	NA
ENSDART00000101474	rbm38	235	53.9	51.3	17.1	31.8	74.7	92.9	NA	NA	NA
ENSDART00000021666	rtca	25	15.5	11.5	-7.6	-5.3	24.2	51.9	22.9	92.24	2.01004491467
ENSDART00000021664	cldnb	51	30.5	18.5	5.1	8.6	35.5	80.6	NA	NA	NA
ENSDART00000101479	ddx43	85	87.8	94.4	30.8	63.7	115.3	135.9	30.74	92.57	1.59042755693
ENSDART00000045488	ck2a2b	142	27.8	23.1	9.3	15.6	35.9	51.7	38.76	10.14	-1.93451091841
ENSDART00000043316	katna1	172	28.4	22.6	10.9	16.7	36.6	50.1	NA	NA	NA
ENSDART00000058459	rspo1	6	22.8	14.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000109672	mical2b	3	10.9	9.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000109673	tirap	6	13.5	13.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000058457	ST7	180	37.5	35.8	10.9	17.7	54.1	66.3	41.5	6.46	-2.68350526643
ENSDART00000109678	USP38	112	55.0	45.9	12.8	30.5	69.6	106.7	9.91	56.01	2.49872746576
ENSDART00000085942	CU915738.1	211	60.7	58.8	14.5	35.2	79.8	108.6	NA	NA	NA
ENSDART00000105322	C17H10orf137	93	51.5	42.5	14.5	27.7	67.5	83.8	20.4	42.12	1.04593628417
ENSDART00000130665	ttll3	3	41.4	33.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000054078	rpa2	47	23.4	22.4	6.2	10.2	31.6	49.4	36.22	72.39	0.999003869987
ENSDART00000135299	tmem11	228	49.2	48.1	19.9	30.5	66.4	85.2	98.35	107.83	0.132761656744
ENSDART00000132916	SCFD2	16	85.1	96.4	28.4	43.5	122.4	125.7	NA	NA	NA
ENSDART00000142418	sgms1	61	23.8	20.3	8.9	12.9	29.0	44.4	NA	NA	NA
ENSDART00000100788	commd1	21	40.4	39.7	22.1	32.3	49.7	59.3	NA	NA	NA
ENSDART00000035693	ppp4r2a	172	73.0	72.3	18.4	44.7	103.4	117.2	39.43	359.12	3.18710038581
ENSDART00000097566	itpkcb	126	52.3	48.3	8.9	27.8	72.2	101.3	NA	NA	NA
ENSDART00000092047	ppwd1	15	48.7	46.4	28.4	32.6	61.6	74.1	5.73	10.16	0.826293358015
ENSDART00000089916	edaradd	7	36.0	8.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000110715	cmbl	3	50.2	63.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000142147	dnal4b	51	53.0	48.1	17.5	24.5	76.3	91.8	NA	NA	NA
ENSDART00000023747	thrap3b	157	80.5	71.9	18.1	38.3	121.4	145.9	52.48	114.18	1.12147034238
ENSDART00000112453	pikfyve	18	26.6	19.2	11.4	15.3	28.5	48.8	NA	NA	NA
ENSDART00000150991	uqcrb	207	37.2	29.1	12.1	17.6	43.5	64.1	105.66	25.85	-2.03119312935
ENSDART00000077850	galnt12	52	38.0	37.1	5.5	20.4	54.0	66.1	NA	NA	NA
ENSDART00000039204	trim25l	6	39.8	36.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000125326	si:ch211-107o23.1	76	52.4	50.8	17.1	31.5	73.2	85.3	NA	NA	NA
ENSDART00000144813	march8	53	32.0	26.2	6.5	14.1	45.4	68.7	NA	NA	NA
ENSDART00000144812	tubgcp5	105	25.7	23.1	6.3	12.6	35.1	51.2	NA	NA	NA
ENSDART00000101000	zgc:172049	65	37.3	33.2	9.6	17.7	42.6	61.1	NA	NA	NA
ENSDART00000080762	CU928061.2	4	75.3	67.4	NA	NA	NA	NA	59.47	95.98	0.69057173734
ENSDART00000006439	ext1a	33	63.8	69.0	22.9	36.0	81.8	105.3	NA	NA	NA
ENSDART00000021299	nmd3	157	35.5	31.5	15.2	22.8	44.3	62.6	30.46	45.54	0.580218349649
ENSDART00000021298	asb3	77	35.4	36.8	13.4	20.5	48.5	57.1	25.63	12.65	-1.01869609371
ENSDART00000006436	pink1	75	28.8	20.5	8.9	13.7	36.3	62.1	NA	NA	NA
ENSDART00000111198	CCDC88A	15	64.5	75.3	22.3	42.6	88.7	96.0	8.51	1.18	-2.85037227232
ENSDART00000091533	clk2a	9	35.9	18.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000091241	si:ch73-22o12.1	20	30.4	33.2	-1.8	5.8	50.5	67.4	NA	NA	NA
ENSDART00000111193	CNTNAP5	6	41.1	31.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000111194	nms	3	39.7	42.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000111836	pan2	151	60.8	57.9	17.7	33.1	80.5	103.5	9.14	39.64	2.11669089213
ENSDART00000091249	CU928061.1	2	32.2	32.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000017709	ccdc82	200	30.5	27.2	8.9	17.4	40.8	52.5	78.69	74.56	-0.0777784483319
ENSDART00000133405	ripply1	1	21.1	21.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000062525	acbd3	134	51.1	49.9	10.5	24.0	75.2	93.7	41.57	112.14	1.43168632184
ENSDART00000132808	nanp	3	56.0	53.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000127675	LURAP1	1	49.7	49.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000127671	CABZ01063077.1	1	52.9	52.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000060304	dhrs13a.3	6	69.2	41.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000053756	CABZ01076234.1	1	30.8	30.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000046689	tmed3	15	34.4	34.2	9.0	11.8	45.6	63.2	NA	NA	NA
ENSDART00000053754	has2	146	94.9	96.1	21.2	44.2	143.4	169.4	NA	NA	NA
ENSDART00000131137	arhgef16	27	63.8	58.9	30.7	44.0	83.2	94.1	12.4	14.78	0.253306148872
ENSDART00000112956	slc9a6b	12	30.1	27.4	13.2	19.1	34.6	53.2	NA	NA	NA
ENSDART00000131132	scfd2	16	85.1	96.4	28.4	43.5	122.4	125.7	NA	NA	NA
ENSDART00000148743	hhat	19	36.5	31.5	-3.6	20.1	52.5	72.9	NA	NA	NA
ENSDART00000024615	RNPEPL1	111	33.2	23.7	7.5	15.0	44.8	72.6	NA	NA	NA
ENSDART00000042376	snapc1a	32	39.6	36.7	16.9	23.4	49.5	69.7	NA	NA	NA
ENSDART00000139323	znrd1	91	32.5	20.8	7.8	11.9	33.2	63.7	53.92	9.31	-2.53396742362
ENSDART00000004664	tram1	188	57.1	55.4	16.2	38.7	76.8	94.7	65.85	314.47	2.25566704698
ENSDART00000139329	cry-dash	272	52.0	48.9	17.4	32.5	68.0	87.0	NA	NA	NA
ENSDART00000054909	gss	31	49.5	50.1	21.3	29.0	63.6	87.6	NA	NA	NA
ENSDART00000045754	grtp1b	7	44.4	59.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000127728	PEBP4	6	19.7	13.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000008589	chp2	58	49.5	41.3	12.9	21.1	70.2	108.8	NA	NA	NA
ENSDART00000113325	ube2j2	190	25.4	20.3	7.6	11.9	32.1	53.0	31.95	46.0	0.525817929997
ENSDART00000114111	PHF13	26	34.1	32.5	10.2	16.4	43.0	77.7	NA	NA	NA
ENSDART00000114449	si:ch211-89o9.6	44	30.4	26.3	13.6	18.6	38.2	51.9	20.28	13.96	-0.538758710794
ENSDART00000121537	AL935272.2	8	30.5	30.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000054243	dpf2l	104	71.1	59.8	24.0	34.5	96.9	139.8	15.43	113.15	2.87442661758
ENSDART00000121531	mat2aa	1251	46.7	40.8	12.4	21.9	64.9	89.1	44.41	702.23	3.98298715456
ENSDART00000110351	CABZ01079192.1	4	34.9	29.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000035031	sgk1	75	21.8	20.0	5.4	11.2	30.8	42.3	NA	NA	NA
ENSDART00000024900	zgc:165453	5	60.7	62.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000110356	TTC9	1	47.0	47.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000110359	vps13a	75	64.2	60.7	15.4	36.4	90.8	114.7	11.93	10.3	-0.211949705625
ENSDART00000110358	wu:fb11h05	5	38.8	38.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000103982	nfe2l1a	5	99.5	100.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000127241	EXD1	98	38.0	37.1	11.5	20.3	52.9	64.7	37.56	21.83	-0.782884932663
ENSDART00000144804	mxra7	42	54.2	47.8	19.5	26.8	78.1	94.6	NA	NA	NA
ENSDART00000149149	zfx	110	33.1	21.1	7.3	13.7	43.7	69.7	23.86	3.55	-2.7487031133
ENSDART00000123007	CU929143.1	164	73.2	67.5	27.7	45.4	101.5	126.5	8.99	4.4	-1.03081759199
ENSDART00000123550	PTP4A2	70	69.1	62.8	13.9	39.6	97.1	124.1	121.42	16.18	-2.90772256542
ENSDART00000123001	ergic1	106	39.2	30.3	8.1	14.9	57.5	84.7	NA	NA	NA
ENSDART00000126072	CABZ01100267.1	5	35.6	39.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000016614	dlst	244	59.1	57.5	25.6	39.1	78.6	93.0	46.61	90.08	0.950567314541
ENSDART00000016616	arl5c	112	51.8	34.3	12.6	21.7	78.8	104.7	30.29	57.84	0.933225974156
ENSDART00000126079	chtopa	193	78.9	84.4	17.6	48.5	111.2	131.1	206.78	684.51	1.72697496468
ENSDART00000115249	ABCC10	48	61.1	62.4	25.8	37.2	74.7	97.4	19.99	9.85	-1.0210828424
ENSDART00000123009	si:dkeyp-72e1.9	1	42.1	42.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000016612	spop	11	24.2	23.4	8.2	11.2	28.6	50.4	NA	NA	NA
ENSDART00000000876	nr4a1	91	46.3	42.1	11.4	25.2	67.2	79.8	NA	NA	NA
ENSDART00000100204	slc8a3	1	8.9	8.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000138170	plscr3a	1	90.7	90.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000150148	slc7a6	92	55.8	50.7	17.0	26.9	77.3	108.3	NA	NA	NA
ENSDART00000150149	tdp1	16	34.5	28.9	6.0	11.0	50.2	65.2	NA	NA	NA
ENSDART00000110167	rpap1	68	34.8	32.3	14.3	19.0	47.7	60.6	NA	NA	NA
ENSDART00000017536	cnot1	99	97.2	98.5	28.1	46.7	133.8	166.3	15.58	74.43	2.25618900255
ENSDART00000110746	blm	52	22.3	19.1	7.4	14.4	29.3	37.1	14.68	3.44	-2.09337149814
ENSDART00000066477	dkk1b	24	31.0	24.2	8.5	10.4	34.9	72.2	NA	NA	NA
ENSDART00000038120	CACUL1	99	84.5	88.2	25.3	65.4	111.4	125.0	NA	NA	NA
ENSDART00000038128	mcts1	149	42.3	40.3	10.4	23.3	58.4	73.4	43.82	57.14	0.382911551946
ENSDART00000110748	si:dkey-25o1.3	1	5.5	5.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000098229	psmd7	164	73.1	71.8	31.6	50.6	88.1	112.7	41.44	120.39	1.53861965381
ENSDART00000144672	paxip1	330	44.0	39.0	8.0	17.1	63.4	85.8	42.28	81.03	0.938480763847
ENSDART00000101918	PROCA1	2	196.6	196.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000034639	ugt2a4	28	39.6	33.9	13.0	19.2	52.7	68.8	NA	NA	NA
ENSDART00000106336	CPEB2	1	22.6	22.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000075299	zgc:153911	51	68.7	55.9	17.2	38.0	96.9	133.5	NA	NA	NA
ENSDART00000075744	aldob	133	122.1	122.0	75.4	94.5	142.9	172.0	NA	NA	NA
ENSDART00000130987	rps17	1885	38.7	37.3	19.0	26.6	49.1	58.4	1127.03	19.96	-5.81927038769
ENSDART00000130980	TMEM240	3	82.0	59.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000075743	eprs	259	54.1	49.6	19.0	30.2	67.4	88.8	37.24	70.09	0.912355551374
ENSDART00000105588	pcdh1b	1	22.2	22.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000130955	ppp1cb	206	26.7	23.9	7.7	13.0	34.1	49.6	17.21	12.26	-0.489288118349
ENSDART00000012918	psmd9	32	47.8	47.5	20.0	30.9	59.2	73.2	NA	NA	NA
ENSDART00000012919	ift57	22	23.8	19.2	6.1	13.8	36.6	40.8	16.11	4.46	-1.85284087879
ENSDART00000105583	nat9	12	67.1	36.9	10.0	17.3	73.2	108.5	NA	NA	NA
ENSDART00000105580	ap3d1	130	39.1	34.4	9.3	18.6	53.7	81.5	31.24	12.93	-1.27267217833
ENSDART00000132117	rab9b	10	36.7	23.8	11.0	16.5	62.3	74.4	NA	NA	NA
ENSDART00000152899	ddit4	1353	48.4	36.0	12.5	22.3	66.2	103.7	280.22	797.07	1.50814650145
ENSDART00000132115	AEBP1	1	56.0	56.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000132237	zgc:175136	25	61.0	62.4	22.9	39.0	78.4	95.6	NA	NA	NA
ENSDART00000122756	CR790368.1	1	73.6	73.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000051198	mis18a	24	35.2	26.3	9.4	14.3	46.4	52.1	NA	NA	NA
ENSDART00000051621	pgam5	123	47.3	41.7	13.0	20.7	63.3	95.8	NA	NA	NA
ENSDART00000032821	cyth1b	4	59.3	56.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000051623	zgc:113208	50	44.1	38.6	17.5	25.5	55.1	82.3	NA	NA	NA
ENSDART00000122758	CREB3L4	42	30.7	17.9	6.9	10.9	31.3	45.1	NA	NA	NA
ENSDART00000111580	tmem65	13	43.2	39.3	27.0	29.3	54.5	63.8	NA	NA	NA
ENSDART00000123023	si:ch211-251f6.7	13	53.4	61.1	11.7	36.4	66.5	86.3	NA	NA	NA
ENSDART00000010046	rhpn2	117	28.1	22.5	3.9	9.4	35.3	54.7	16.33	12.93	-0.336802515751
ENSDART00000010512	zgc:92907	24	35.1	31.3	9.2	14.0	47.0	72.7	NA	NA	NA
ENSDART00000040235	zmynd8	9	33.3	25.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000010040	hspbp1	59	25.8	22.5	7.3	15.2	34.8	47.0	NA	NA	NA
ENSDART00000055139	col9a3	2	36.4	36.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000015038	zap70	1	158.1	158.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000122625	elp2	112	41.0	38.2	17.2	26.2	53.6	67.2	NA	NA	NA
ENSDART00000060786	pip5k1ca	2	33.4	33.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000010048	map2k2a	72	47.1	43.6	8.1	19.4	73.1	87.4	NA	NA	NA
ENSDART00000104180	zranb2	50	60.7	52.3	16.5	33.2	77.4	107.0	31.59	83.3	1.39884855851
ENSDART00000088346	MAST3	278	81.9	83.4	31.7	57.0	109.7	128.4	13.19	66.8	2.34040353811
ENSDART00000146410	zgc:195282	6	83.2	51.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000059886	ldha	89	27.8	21.5	7.6	13.0	35.7	53.8	NA	NA	NA
ENSDART00000146418	shda	7	36.5	31.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000027598	tpm3	0	NA	NA	NA	NA	NA	NA	61.69	284.73	2.20648595635
ENSDART00000108693	mpzl3	232	28.7	25.2	6.9	15.2	39.0	54.9	NA	NA	NA
ENSDART00000089357	pkn2	112	42.0	34.7	9.2	19.4	62.3	89.9	NA	NA	NA
ENSDART00000152768	syne2a	37	26.6	27.1	4.9	7.3	34.3	46.5	2.64	3.12	0.241008099504
ENSDART00000025997	si:dkey-7l6.7	61	23.3	20.8	5.9	9.9	29.5	43.8	NA	NA	NA
ENSDART00000023105	fign	10	35.5	27.6	13.5	18.9	44.1	70.4	NA	NA	NA
ENSDART00000112217	pask	400	25.1	20.7	5.1	11.1	35.2	49.3	45.39	45.79	0.0126580767357
ENSDART00000152762	ERBB4	7	33.8	37.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000055754	BX571712.1	10	57.7	33.7	15.1	27.0	39.6	147.9	NA	NA	NA
ENSDART00000055757	tnpo2	338	74.1	80.0	7.0	30.9	110.8	137.2	38.72	460.46	3.57192497762
ENSDART00000055756	tbc1d12a	27	38.3	33.1	13.1	22.3	54.2	62.5	NA	NA	NA
ENSDART00000132589	mef2d	29	33.8	26.2	5.5	12.3	45.8	73.8	NA	NA	NA
ENSDART00000037670	orc5	35	49.1	46.5	24.8	40.2	59.2	73.6	NA	NA	NA
ENSDART00000130105	psma3	235	41.7	40.6	13.2	23.5	53.0	70.5	88.61	178.92	1.01377323635
ENSDART00000061786	ncs1b	1	23.4	23.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000101641	prmt6	382	35.3	32.4	11.7	21.1	45.6	62.4	76.87	65.0	-0.241980950323
ENSDART00000137061	klc1a	64	45.5	41.8	19.7	27.5	61.8	76.3	NA	NA	NA
ENSDART00000128847	C13H10orf71	5	51.2	18.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000081636	chmp1a	174	63.5	61.1	18.1	36.8	84.1	105.2	38.77	145.87	1.91167056518
ENSDART00000132586	nit2	38	35.0	30.2	11.3	20.7	53.5	65.6	NA	NA	NA
ENSDART00000132587	mpg	9	35.7	24.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000051998	gata6	5	69.8	49.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000103519	wasla	183	27.4	22.9	8.3	13.0	39.9	50.7	NA	NA	NA
ENSDART00000103513	cpne1	58	70.4	70.1	20.0	36.1	99.5	127.1	NA	NA	NA
ENSDART00000066835	fzd8a	84	67.9	51.6	11.8	24.4	107.1	138.3	NA	NA	NA
ENSDART00000136406	PRIM2	108	27.8	20.6	9.6	14.0	32.2	60.4	67.12	71.96	0.100452470812
ENSDART00000102701	CR788231.1	7	27.6	23.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000130648	SCARB2	8	97.6	109.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000008013	sec11a	187	53.9	47.5	14.8	25.5	75.7	104.6	111.08	162.21	0.546263679984
ENSDART00000086001	arl10	3	44.8	42.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000142313	si:dkeyp-46h3.8	287	35.3	32.6	12.6	21.2	48.1	62.5	NA	NA	NA
ENSDART00000113441	im:7148400	6	58.5	61.1	NA	NA	NA	NA	14.44	27.62	0.935642577371
ENSDART00000112665	WDPCP	8	30.1	36.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000061435	hsbp1b	194	98.4	99.1	52.2	71.0	124.9	144.4	142.55	228.08	0.678071905113
ENSDART00000098914	yap1	86	82.5	84.3	22.0	57.2	104.6	133.4	12.57	143.56	3.5135972734
ENSDART00000083679	ube2c	188	33.3	19.9	5.7	11.7	38.3	74.8	34.65	26.71	-0.375475376389
ENSDART00000078518	nrbp1	216	35.8	26.1	8.8	15.3	45.8	73.2	NA	NA	NA
ENSDART00000098912	znf131	162	39.4	31.5	11.3	20.4	50.9	69.2	105.47	45.44	-1.2147979556
ENSDART00000042501	htr1bd	1	60.9	60.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000081606	BIN1	3	49.6	57.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000147670	npepps	157	54.9	54.7	16.2	30.7	79.7	98.5	13.86	91.02	2.71525632883
ENSDART00000098758	setd8b	484	68.1	67.4	22.6	39.5	93.1	111.6	119.85	534.15	2.15601502744
ENSDART00000146241	atp2a2a	237	39.0	32.4	8.4	16.4	56.4	73.5	NA	NA	NA
ENSDART00000074653	grina	28	29.5	25.9	12.5	19.7	37.3	41.7	NA	NA	NA
ENSDART00000066788	epdr1	17	61.7	62.2	30.5	40.8	79.0	83.4	NA	NA	NA
ENSDART00000136911	acer1	21	39.8	32.2	14.4	20.8	60.7	74.1	NA	NA	NA
ENSDART00000136910	armc1l	186	26.8	22.8	8.3	14.2	36.6	51.1	33.42	25.94	-0.365533253809
ENSDART00000145642	si:rp71-1g18.1	154	36.4	31.4	10.4	20.9	47.2	65.1	NA	NA	NA
ENSDART00000066782	gnal	16	29.9	16.4	7.1	14.1	46.3	72.5	NA	NA	NA
ENSDART00000003962	wdr55	20	54.0	52.4	28.0	35.3	75.4	89.9	NA	NA	NA
ENSDART00000005516	abl1	22	73.6	82.5	30.9	40.9	107.9	124.8	8.6	4.65	-0.887105943594
